DATE,MARKET,VENDOR,BAND,Cell Traffic (kbytes),Cell Used PRB,Cell Spectral Efficiency (bps/Hz),UE Traffic (kbytes),UE Active Time (s),UE Tput (kbps),Total cell count,Total Spectrum in MHz
08/05/2017,Arizona,ALU,850,2.201023351E9,4.3625370349568E10,2.2423479562601156,1.6561333360652497E9,3948222.9850000003,3355.7037530194098,11,55
07/01/2017,Wyoming,ALU,700,2.3407902873E10,6.937321201776641E11,1.4996440391625045,1.6094905959427498E10,3.514357024199999E7,3663.806687504394,301,1505
07/01/2017,Wisconsin,ALU,700,5.5799778956E10,1.471326191921152E12,1.6855474941175548,3.93206226042875E10,6.5739092393999994E7,4785.05208056402,544,4130
07/01/2017,Southern OH,ALU,AWS,3.48353474211E11,1.1114398836554752E13,1.3930017141979079,2.209774730598344E11,2.699340885250001E8,6549.079422086209,1681,21420
07/15/2017,South Dakota,ALU,700,4.5809215216E10,1.12277801406976E12,1.81332827611337,2.997670509158301E10,5.708603904799998E7,4200.915753342428,486,2430
07/22/2017,Washington,ALU,1900,6.56643173531E11,2.382253312904704E13,1.2250645591604918,3.905127031562466E11,4.019614133940003E8,7772.143099187847,2661,51100
07/22/2017,Arizona,ALU,850,2.81911983E9,5.9392484412416E10,2.109597130112205,2.12051564748775E9,5250126.668,3231.18397948375,11,55
08/05/2017,NYC West,ALU,1900,6.38605709704E11,2.148991546913792E13,1.3207346500550485,4.197712411064059E11,4.854029159379998E8,6918.314288165883,5463,43575
08/05/2017,Harly,ALU,1900,4.48692514224E11,1.4378887667329023E13,1.3868868011520536,2.5360344785202313E11,2.504451569040002E8,8100.885670525738,2419,33560
08/05/2017,Idaho,ALU,1900,8.3844345968E10,3.122808512278528E12,1.193289745978248,5.4345214904325745E10,6.399113152E7,6794.093320552147,345,5120
07/08/2017,Montana,ALU,AWS,5.556093818E10,1.5027516526530562E12,1.6432356110622977,3.455612442828601E10,3.8311936037E7,7215.740680901787,312,2790
07/15/2017,Oregon,ALU,700,3.93738652339E11,1.4096919298981889E13,1.2413702092183336,2.781569020293038E11,5.511649056339996E8,4037.367389483445,2413,21680
07/22/2017,St. Louis MO,ALU,2300,9.5535625265E10,2.741203117171712E12,1.548965037635181,6.485670321869352E10,5.1934654645000026E7,9990.508828761422,791,7910
07/15/2017,Southern OH,ALU,700,6.1477656398E11,2.1946903365769215E13,1.2449775892380388,4.3464079814861304E11,9.083132292269992E8,3828.1137754076744,2805,27345
07/22/2017,Wisconsin,ALU,1900,3.801850764E9,7.5687259113472E10,2.2324912679601914,2.1222624983025002E9,1693858.7889999999,10023.32667674342,47,310
08/05/2017,Central Illinois,ALU,AWS,1.313335493E9,2.2351015483392002E10,2.6115353192309287,9.200450007037499E8,1154613.52,6374.739147026443,6,60
07/01/2017,NYC Manhattan,ALU,1900,3.63046725454E11,1.1971989350816768E13,1.347763479181258,2.6238444756379218E11,4.435762134090001E8,4732.164433206164,2123,17830
07/15/2017,Minnesota-PART,ALU,700,7.4565185E7,2.511861127168E9,1.319343727397304,4.7143074816E7,99700.642,3782.7700099263147,6,30
07/22/2017,Nebraska,ALU,1900,6.2297190802E10,1.7571048141015042E12,1.5757534857476632,3.574899707187201E10,4.3127582014999986E7,6631.300972901904,390,4065
07/01/2017,Iowa-PART,ALU,700,1.599884019E9,3.3547993089024002E10,2.119529362346982,1.106552987648E9,1611718.4060000002,5492.53757246227,48,240
07/08/2017,Southern OH,ALU,700,6.01215724562E11,2.1386715144612863E13,1.249406404337552,4.3592565363405994E11,9.147227378729998E8,3812.5271021268427,2807,27365
07/08/2017,Outstate MI,ALU,2300,2.4490232981E10,1.2548963717888E12,0.8673662810930043,1.424660581069025E10,9755739.865999999,11682.645094169839,459,4590
07/15/2017,Utah,ALU,1900,2.92513603846E11,1.0917252870591488E13,1.1908311339383142,2.0165042571364996E11,2.4938051592999995E8,6468.843003605058,894,16030
07/15/2017,Minnesota,ALU,850,4.3404105184E10,1.07509641961984E12,1.794324031135032,3.1859322512384243E10,6.057209635599998E7,4207.788659007298,471,2355
07/15/2017,South Dakota,ALU,850,2.5700092414E10,7.05982239768576E11,1.6179250201613253,1.8091663110146008E10,3.850760308999999E7,3758.564368259881,306,1530
07/29/2017,St. Louis MO,ALU,700,5.39814372469E11,1.8886696382833664E13,1.2702989131184155,3.863439518453691E11,8.257078692710013E8,3743.1538801873194,3279,28135
07/29/2017,Utah,ALU,AWS,5.5000004645E10,1.2307166870650881E12,1.9861960730525232,4.0000742972412506E10,5.905946176899999E7,5418.36877943357,391,2630
07/29/2017,Iowa,ALU,850,7.810608554E9,1.7937419315302402E11,1.9352736971444506,5.794470880257E9,8204691.587999995,5649.909755274037,132,660
08/05/2017,Kansas City KS,ALU,700,2.79803799047E11,1.0299487794266111E13,1.2074119267379542,1.8801005366578247E11,3.955073504039999E8,3802.9139731281425,2803,21985
07/15/2017,Washington DC,ALU,2300,1.26767080969E11,3.720155235746816E12,1.514477792048394,8.801212265061876E10,8.2472102279E7,8537.395819291918,762,7620
07/29/2017,Wyoming,ALU,2300,5.715595992E9,2.7332795240857602E11,0.9293834980829533,3.0553487278079996E9,2170405.346,11261.854780956663,158,1580
08/05/2017,Colorado,ALU,2300,5.3643223393E10,1.832980408773632E12,1.3006921680664543,3.709392522240223E10,4.512017476900001E7,6576.911620987382,519,5190
07/01/2017,Minnesota,ALU,700,4.42648745525E11,1.5676428263632896E13,1.2549591812650411,3.143565520384246E11,5.1538409135699993E8,4879.569351249903,2963,29015
07/01/2017,Washington DC,ALU,AWS,1.65875025686E11,4.1379717732270083E12,1.7816031060243254,1.1379012572057677E11,1.44137413299E8,6315.64688812776,727,7270
07/01/2017,Iowa-PART,ALU,AWS,1.02826437E8,2.523901700096E9,1.8107138905183344,7.5629385728E7,50982.899,11867.412361623454,3,15
07/08/2017,Wyoming,ALU,1900,1.5413674665E10,4.3176475997696E11,1.5866329789626399,1.0773625276416502E10,2.5841593623999998E7,3335.2820056455516,102,645
07/22/2017,Arizona,ALU,2300,6.3283421624E10,2.173965638657024E12,1.2937630966236038,4.0751144452095474E10,2.6783722822000008E7,12171.913433519465,937,9370
07/08/2017,Philadelphia,ALU,850,8.96430875E8,3.1081253000192E10,1.281845755123711,6.3183931187175E8,1462406.25,3456.436605747548,12,60
07/15/2017,Philadelphia,ALU,700,5.34540238109E11,1.9679509432950785E13,1.2072122019554496,3.7132052063027014E11,6.396621178340005E8,4643.958243300342,3733,37330
07/15/2017,Central Illinois,ALU,2300,2.30378782E8,2.344234499584E10,0.4367761407655576,1.4927761408E8,78411.538,15230.16820101144,6,60
07/29/2017,NYC East,ALU,700,7.81723097559E11,2.8849904963889152E13,1.2042760218408841,5.29281142811644E11,1.0842056862240016E9,3905.392856995529,3528,35280
07/29/2017,Montana,ALU,AWS,6.1958968966E10,1.6570310253690881E12,1.6618469490823666,4.060912570778375E10,4.962047615799999E7,6547.156150372669,321,2835
08/05/2017,Southern OH,ALU,700,6.09111716013E11,2.1915290118892543E13,1.2352851217544376,4.358400280658077E11,8.974008518449979E8,3885.354262098137,2822,27515
07/01/2017,North Dakota,ALU,AWS,5.2114349389E10,1.542647875657728E12,1.5014400516969815,3.1580501506048508E10,2.8681285214999996E7,8808.671234727586,300,3540
07/08/2017,Maryland,ALU,AWS,1.26954577078E11,3.1608507143106562E12,1.7850971646225493,8.653546753023926E10,9.6935421036E7,7141.700452147547,665,6035
07/22/2017,South Dakota,ALU,1900,8.1157248559E10,2.343947383488512E12,1.5388523011451476,4.636222030028953E10,4.561417537700003E7,8131.195167661268,360,5130
07/29/2017,Harly,ALU,700,4.47197816227E11,1.501380526474445E13,1.3238121947438275,3.266330953646221E11,5.413940015519997E8,4826.5491590711645,2687,26180
08/05/2017,Washington,ALU,1900,5.70609948039E11,2.0730243999299586E13,1.2233547340746942,3.252741711421294E11,3.375932244900003E8,7708.073445692372,2692,51630
08/05/2017,Iowa-PART,ALU,AWS,7.4280221E7,2.432372835328E9,1.3572521069165684,4.1999170559999995E7,34936.401,9617.286121715857,3,15
08/05/2017,Minnesota-PART,ALU,700,8.1294958E7,2.5857596846080003E9,1.3973105335162614,5.186773504E7,105459.193,3934.6202878681233,6,30
07/22/2017,North Dakota,ALU,1900,5.2049809102E10,1.410026969969664E12,1.6406245399884427,3.277773562572623E10,3.3348067586999994E7,7863.180807155112,230,3065
07/29/2017,Washington,ALU,850,8.3982752939E10,2.585999412228096E12,1.443374959653572,6.465038755737175E10,1.7837051450900003E8,2899.5997566227657,1088,5440
08/05/2017,Iowa,ALU,850,6.954291422E9,1.60442256590848E11,1.9264227848886175,5.197385197566249E9,7372516.646000002,5639.740617349294,132,660
07/08/2017,Utah,ALU,1900,2.83365301817E11,1.0493391714414592E13,1.2001851981555887,1.9362033279284262E11,2.33739868963E8,6626.865451815304,891,15970
07/22/2017,Kansas City KS,ALU,AWS,3.81652519788E11,1.0581415068926977E13,1.6030307952488336,2.614738796482638E11,3.18127113098E8,6575.33090095885,2359,22210
07/22/2017,NYC West,ALU,1900,6.41411114002E11,2.1355866116747266E13,1.3348632392837396,4.135628443893638E11,4.9687694317800033E8,6658.595856659982,5198,41805
07/22/2017,Utah,ALU,AWS,5.3528275152E10,1.212695982559232E12,1.9617731776264054,3.85816885698535E10,5.5754251849E7,5535.963596009835,379,2525
07/29/2017,Northern OH,ALU,2300,6.0150595587E10,1.822803704751104E12,1.4666196897112969,3.793441502822323E10,3.0147946822999973E7,10066.201921062944,514,5140
07/29/2017,Northern MI,ALU,2300,7.21302845E9,1.90322954159104E11,1.6843950517614825,3.617360497662999E9,2078680.6210000007,13921.755794972596,83,830
08/05/2017,Detroit,ALU,2300,2.7641763406E10,1.437435501512704E12,0.8546629165284929,1.687644577587075E10,9531688.602000002,14164.496118624456,387,3870
07/01/2017,Minnesota,ALU,2300,3.4036309284E10,2.366529955198976E12,0.6392164416695406,1.915880377139223E10,1.0843866982999986E7,14134.296410258543,987,9870
07/08/2017,Detroit,ALU,700,4.22115928581E11,1.439299819044352E13,1.3034607306064856,2.9502353104179047E11,4.8278930227400064E8,4888.650674771642,2165,21650
07/22/2017,Kansas City KS,ALU,700,3.41501030696E11,1.267272915897856E13,1.197676001442474,2.44229068225543E11,5.1177197083700025E8,3817.779513420521,2807,22025
07/29/2017,Nebraska,ALU,700,4.9464112461E10,2.023043267960832E12,1.0866821452032482,3.229266746368324E10,5.9911182292999975E7,4312.072134481154,381,3810
08/05/2017,Sacramento,ALU,AWS,2.04612619E8,3.00265240576E9,3.0286203492395343,1.29623355392E8,85184.06599999999,12173.483749132145,3,15
07/01/2017,Outstate MI,ALU,1900,3.05039552536E11,9.278710710317057E12,1.4611203936954285,1.8356206153728735E11,1.7299522404400003E8,8488.653374181,1483,18005
07/01/2017,New Mexico,ALU,AWS,9.1762071999E10,2.114452013375488E12,1.9287807362230416,6.495069051493701E10,8.648829634100002E7,6007.813150473351,394,3570
07/08/2017,Outstate MI,ALU,AWS,8.2097195724E10,2.318668307489792E12,1.573646494677016,5.171633528626549E10,4.6380015677999996E7,8920.451540217437,425,4250
07/15/2017,North Dakota,ALU,850,1.9103606356E10,4.71198466526208E11,1.8018929001131498,1.3868182559744259E10,2.8238794688000005E7,3928.831301185104,264,1320
07/22/2017,Philadelphia,ALU,1900,9.76602915985E11,3.4766262008556543E13,1.2484682429504559,5.856441261209702E11,5.11150630145E8,9165.895007580655,3286,65140
07/29/2017,North Dakota,ALU,2300,1.610410712E9,7.3849072088064E10,0.9691903689307219,1.169929986047E9,739737.512,12652.379711110283,23,230
08/05/2017,St. Louis MO,ALU,AWS,2.43418045436E11,7.15190045573632E12,1.5126860145932688,1.5883203963801685E11,2.00443259965E8,6339.2319468662,1670,15680
08/05/2017,Minnesota,ALU,850,3.954128323E10,9.776963900774401E11,1.797480673564296,2.7829520307194748E10,5.8100364031E7,3831.9237094412756,488,2440
08/05/2017,Wisconsin,ALU,AWS,6.1924242736E10,1.793863070503936E12,1.534224440704548,3.588522741247975E10,3.4614649710000016E7,8293.65085895702,533,4910
07/08/2017,Oregon,ALU,2300,6.4643459495E10,2.2710170012528643E12,1.2650907688657704,4.128668418252774E10,2.8520557780999996E7,11580.89108903259,609,6090
07/15/2017,Upstate NY,ALU,700,1.197585031E9,3.3641099393024002E10,1.5821718772013442,9.160376299515E8,1889801.674,3877.814873610912,3,30
07/22/2017,Wyoming,ALU,850,2.158924436E9,5.1324058604544E10,1.8695364272509107,1.5093619640335E9,2736562.432,4412.432024597785,24,120
07/29/2017,Northern MI,ALU,1900,6.9142388662E10,1.91801672131584E12,1.6021732331594276,3.266620887244925E10,2.3068142597000003E7,11328.59613125418,501,7340
08/05/2017,Washington,ALU,AWS,1.77226482034E11,4.850347324899328E12,1.6239522671725226,1.1875695082496799E11,1.7881718763199997E8,5312.999377637723,922,8705
08/05/2017,Nebraska,ALU,850,1.466440951E9,3.0675502636032E10,2.12466456217809,1.012223591424E9,1372408.025,5900.423623209286,36,180
07/01/2017,NYC East,ALU,1900,9.4498913056E11,2.888380616006451E13,1.4540852642837419,6.585866698219906E11,8.78134344378E8,5999.871650969129,5528,44370
07/15/2017,Maryland,ALU,AWS,1.28886181409E11,3.1582132544256E12,1.8137707202836493,8.737782964222852E10,8.678501032699999E7,8054.64716203822,665,6035
08/05/2017,New Mexico,ALU,AWS,9.0432866384E10,2.096154371124224E12,1.917434403364066,6.1710057328638245E10,7.854139124800003E7,6285.608782638887,429,3875
07/08/2017,Washington DC,ALU,700,4.27106381131E11,1.6492127195564033E13,1.1510040883719515,2.9183263116596356E11,6.069051615350001E8,3846.830110033706,2703,27030
07/08/2017,Iowa,ALU,850,7.734653429E9,1.77009084463104E11,1.942060633017265,5.8128325519345E9,8160980.070999997,5698.171054322627,132,660
07/15/2017,New Mexico,ALU,2300,1.5638281818E10,5.50943797608448E11,1.2615347526983562,1.0680456593407253E10,8005283.918000001,10673.406917540637,201,2010
07/22/2017,Upstate NY,ALU,700,1.16054004E9,3.3209640920064E10,1.5531501065454438,9.012736870404999E8,1885545.9949999996,3823.9266055793037,3,30
07/22/2017,North Dakota,ALU,850,1.9557920034E10,4.85073148926976E11,1.7919789877523349,1.3915430951935247E10,2.7478962703999992E7,4051.224524544266,267,1335
07/22/2017,Oregon,ALU,2300,7.2016997063E10,2.491754155988992E12,1.2845390133409142,4.742041582181925E10,3.267365029500001E7,11610.68087432543,626,6260
07/29/2017,Wyoming,ALU,1900,1.9406534525E10,5.5306269512704E11,1.5595205627771263,1.4278570685441998E10,4.1007532952999994E7,2785.550781961375,116,755
08/05/2017,Kansas City KS,ALU,850,5.6333221662E10,1.437948426925056E12,1.7411603181675324,4.0193905935364746E10,9.844810906299998E7,3266.2003419196953,669,3345
08/05/2017,Wyoming,ALU,AWS,2.589073591E10,5.3325255814656E11,2.1578881454920613,1.7157072331779251E10,2.5888297499000024E7,5301.8773698631885,313,1565
07/08/2017,New Mexico,ALU,AWS,8.9519971204E10,2.081340966552576E12,1.9115875057389071,6.32574972825605E10,8.189736257999995E7,6179.197501826124,397,3585
07/22/2017,Minnesota,ALU,AWS,2.16922222595E11,6.366712757869568E12,1.5142802946421854,1.3856367296102115E11,1.4561273052600014E8,7612.723006318718,1811,14400
08/05/2017,Wyoming,ALU,700,2.0562300278E10,6.086604265728E11,1.5014611965186622,1.3467347892223497E10,2.814200078300001E7,3828.3981287809042,309,1545
08/05/2017,Northern MI,ALU,850,5.0769530478E10,1.39912118223872E12,1.6127434888731502,3.8361952611326485E10,9.382037723E7,3271.097707678785,452,2260
07/15/2017,Las Vegas,ALU,AWS,1.86576017953E11,5.251481631239168E12,1.579033889264712,1.3835483691007874E11,2.1239515722700012E8,5211.223785567208,682,6820
07/15/2017,NYC East,ALU,2300,1.63801259027E11,9.716762421525504E12,0.7492265057986883,1.1186826354381474E11,9.3095725237E7,9613.18155127095,1925,19250
07/15/2017,Southern OH,ALU,850,1.6553678208E10,4.7734892349849603E11,1.5412604810639836,1.2056220604417503E10,2.3257496029999997E7,4147.039935465487,217,1190
07/29/2017,Upstate NY,ALU,700,1.190463591E9,3.3900983804928E10,1.5607067109846582,9.471526871037501E8,2020232.097,3750.6688009174823,3,30
07/01/2017,Nebraska,ALU,850,1.863474096E9,3.9072772117504E10,2.119662016410419,1.292169109504E9,1731133.8839999996,5971.434660008077,36,180
07/01/2017,Northern OH,ALU,AWS,5.4472449465E10,1.114600668987392E12,2.1720763510751,3.548445692108575E10,4.1603602399000004E7,6823.343148176738,515,3155
07/08/2017,Oregon,ALU,1900,3.97112843221E11,1.2728153134301184E13,1.386647340936484,2.5140141869567914E11,2.7476625959200007E8,7319.717321012694,1576,21140
07/08/2017,Wisconsin,ALU,AWS,5.6785671852E10,1.626748517772288E12,1.5514430228729115,3.17308344801275E10,3.084088791E7,8230.848495082124,473,4340
07/22/2017,Southern OH,ALU,2300,7.7778465897E10,3.75531578106368E12,0.9205139881882852,5.167809157631648E10,4.105360359999998E7,10070.36402062722,886,8860
07/01/2017,Las Vegas,ALU,1900,4.47930748425E11,1.9318796779645953E13,1.0305006823358789,3.179290631679834E11,4.182301322159999E8,6081.418600490223,1335,26295
07/15/2017,Northern MI,ALU,850,4.8208224125E10,1.318142336975872E12,1.6254600726993478,3.615394517196925E10,8.146520610899998E7,3550.3692335690384,452,2260
07/15/2017,South Dakota,ALU,1900,7.9680644807E10,2.288110243693568E12,1.5477234985433221,4.595977715200099E10,4.555459224399998E7,8071.155927521995,357,5070
07/01/2017,St. Louis MO,ALU,2300,9.4936482447E10,2.760780612235264E12,1.5283355733400465,6.496006433484271E10,5.2267586393999964E7,9942.692030225413,774,7740
07/29/2017,Philadelphia-PART,ALU,700,2.193468E8,1.0057975917568E10,0.969255320013124,1.4968830464025E8,385181.04199999996,3108.9443834102303,3,30
07/29/2017,South Dakota,ALU,700,4.6407813329E10,1.1570274021672961E12,1.7826453180152595,3.0988735856639732E10,5.8390403997999996E7,4245.729946681125,498,2490
08/05/2017,Northern OH,ALU,AWS,6.239343892E10,1.263303507304448E12,2.1950716623075857,4.1799067364352745E10,5.2973456714E7,6312.454569845875,521,3190
07/01/2017,Washington DC,ALU,2300,1.26254918592E11,3.683445414431744E12,1.5233915760539856,8.791323653734251E10,8.401785890499999E7,8370.909488350288,750,7500
07/01/2017,Oregon,ALU,2300,6.6858751105E10,2.333471305432064E12,1.2734247222984,4.291745056050998E10,2.9767460221999988E7,11534.057723551796,610,6100
07/08/2017,Harly,ALU,AWS,1.2923082796E10,3.05565994020864E11,1.8796569206538103,8.29357490278425E9,7786620.817,8520.846305681102,144,930
07/15/2017,Sacramento,ALU,AWS,2.08597586E8,3.39924611584E9,2.727370571674899,1.29914790912E8,94218.16,11030.976695957552,3,15
07/22/2017,North Dakota,ALU,2300,1.929837323E9,6.961322956288E10,1.2321012575837236,1.37057328947275E9,872652.685,12564.662327008136,22,220
07/29/2017,Northern OH,ALU,700,4.67781236865E11,1.5706928091501568E13,1.323637382999725,3.10938257806344E11,4.258170153090004E8,5841.725372683045,3681,35175
08/05/2017,Colorado,ALU,AWS,3.85896894425E11,1.407382500175872E13,1.2186433384962725,2.4794938337689044E11,2.855711954559996E8,6946.0614325885435,1932,28140
08/05/2017,NYC East,ALU,2300,1.58580744245E11,9.643201798841344E12,0.7308810107450405,1.0717248230502362E11,8.941691186699998E7,9588.564853542115,1912,19120
07/08/2017,Colorado,ALU,2300,4.6884378148E10,1.531276410671104E12,1.3607929472366636,3.1328064389122276E10,3.260685172099997E7,7686.253099730175,467,4670
07/15/2017,St. Louis MO,ALU,700,5.3797079992E11,1.8805729486234625E13,1.2714111062418094,3.794472994068364E11,8.002264675299996E8,3793.399141900903,3264,28020
07/22/2017,Idaho,ALU,1900,8.3035503837E10,3.073258808375296E12,1.2008317773767307,5.374940692787649E10,6.469507442399997E7,6646.491394459178,340,5010
07/22/2017,Detroit,ALU,2300,2.583808817E10,1.330433682666496E12,0.8631467236462662,1.504615292211125E10,8378696.927000001,14366.10303793245,378,3780
08/05/2017,North Dakota,ALU,AWS,4.618441487E10,1.411390938145792E12,1.4543388407931368,2.7170713160701477E10,2.4030208247000005E7,9045.51900055832,300,3540
08/05/2017,South Dakota,ALU,2300,2.00598612E9,7.6928984479744E10,1.1589251992549292,1.2990443038719997E9,702394.463,14795.609843775204,34,340
07/01/2017,Northern OH,ALU,2300,6.2964887808E10,1.8659866067957761E12,1.4997103665919347,3.905907808152623E10,3.218834583400002E7,9707.632267395056,512,5120
07/22/2017,St. Louis MO,ALU,AWS,2.97478159693E11,8.6285109876992E12,1.5322749847290362,2.052506655487959E11,2.5692227825300023E8,6391.058554966681,1632,15370
08/05/2017,South Dakota,ALU,1900,7.4176177717E10,2.165875958759424E12,1.522118104830319,4.2427615377399994E10,4.2557483817E7,7975.587195867415,378,5360
07/01/2017,Northern OH,ALU,700,4.68314369089E11,1.5583359158460416E13,1.3356537411390486,3.1112980573798315E11,4.376150512319998E8,5687.735005678111,3678,35145
07/08/2017,Northern MI,ALU,700,2.09073442799E11,6.076191315125248E12,1.5292726201951974,1.4407663323545868E11,2.1669645512599993E8,5319.021325076467,1416,13530
07/08/2017,Colorado,ALU,850,1.947428539E9,3.6091208735744E10,2.398156851571208,1.2827542568964999E9,1771096.3880000003,5794.170280455677,27,135
07/15/2017,Central Illinois,ALU,700,1.182872776E9,4.382774678016E10,1.1995169097211311,7.2338609254275E8,2846785.8789999997,2032.8500232602146,6,30
07/22/2017,New Mexico,ALU,1900,1.02863563931E11,3.3309091553710083E12,1.3725123500042367,5.7867580138497986E10,4.776529028599998E7,9691.988436290774,446,8645
07/22/2017,Iowa-PART,ALU,AWS,4.823929E7,2.057291841536E9,1.042131408465476,2.5072559104000002E7,21170.854,9474.368527221435,3,15
08/05/2017,Nebraska,ALU,2300,1.0539697033E10,4.54304475932672E11,1.0310947922816989,5.671675647999499E9,2986957.545999998,15190.508899183404,354,3540
07/01/2017,Philadelphia-PART,ALU,700,2.10765467E8,9.552219474944E9,0.9806468657320925,1.270584832E8,301228.488,3374.40815225949,3,30
07/08/2017,Arizona,ALU,850,2.873315707E9,5.9406865800192E10,2.14963234621104,2.153832877057E9,5357466.7190000005,3216.1959971395204,11,55
07/08/2017,Wisconsin,ALU,2300,2.905746758E9,1.45166521516032E11,0.8896286761358613,1.6117953884157498E9,948163.2819999999,13599.306524639287,66,660
07/22/2017,Idaho,ALU,700,1.38867347117E11,4.36692615052288E12,1.4133241280826079,1.0096786553139027E11,1.8579820015599996E8,4347.420607804192,801,7795
08/05/2017,Philadelphia,ALU,700,4.16237690872E11,1.5288074589261824E13,1.2100577361545748,2.5816483319499823E11,4.45225028786999E8,4638.819769829381,3664,36640
07/01/2017,Nebraska,ALU,AWS,2.8203859776E10,6.663085160448E11,1.881267984347738,1.751952089907225E10,2.1845753769999996E7,6415.716695710886,372,3105
07/08/2017,Southern OH,ALU,2300,7.3180668881E10,3.521775819917312E12,0.9235324276163762,4.895077212876931E10,4.195026925099997E7,9335.009858627302,888,8880
07/29/2017,Washington DC,ALU,1900,6.95561274555E11,2.8564304757832703E13,1.082254047026637,4.4036104868454846E11,4.468109815279997E8,7884.516126772107,2548,50960
08/05/2017,Northern OH,ALU,700,4.64732991946E11,1.579090840732672E13,1.3080184565228026,3.1375671990476306E11,4.4057221094900024E8,5697.258467190667,3690,35265
08/05/2017,Philadelphia-PART,ALU,700,1.64754631E8,7.260369666048E9,1.0085475507792188,1.0043958067200002E8,239655.713,3352.7957056296013,3,30
07/01/2017,NYC East,ALU,700,7.85753705043E11,2.9114831902557184E13,1.1994706686846004,5.470460357386244E11,1.1338672840340002E9,3859.6830048213697,3532,35320
07/08/2017,St. Louis MO,ALU,850,9.3102480953E10,2.5489871686092803E12,1.6233459678862074,7.277666849895123E10,2.1915885993900004E8,2656.5813864593983,509,2545
07/15/2017,Kansas City KS,ALU,1900,5.74131878525E11,1.8988422987139074E13,1.3438173563002904,3.6646522418791437E11,4.3146372534300005E8,6794.827980434945,1992,33070
07/15/2017,Nebraska,ALU,850,1.816678688E9,3.7993003515904E10,2.1251616758444394,1.270131818496E9,1789858.902,5677.014281189412,36,180
07/08/2017,Wyoming,ALU,AWS,3.1442892957E10,6.36855354396672E11,2.194316024121195,2.1804084086787247E10,3.4712970235999994E7,5024.999921020818,304,1520
07/15/2017,NYC West,ALU,1900,6.40852987834E11,2.127804341167309E13,1.3385796082744659,4.244000147630048E11,5.001666074000002E8,6788.13832805272,5007,40835
07/15/2017,Harly,ALU,2300,8.2182852849E10,2.671572305217536E12,1.3671990949299495,5.301017160602551E10,4.233223876900003E7,10017.92924684058,773,7730
07/29/2017,Idaho,ALU,700,1.38839896511E11,4.3592030531584E12,1.415548207300114,1.0107608506572874E11,1.8952024600300026E8,4266.608436720945,801,7795
07/01/2017,Washington DC,ALU,700,4.43710681856E11,1.7317723519886336E13,1.1387452124703392,3.006466612684686E11,6.420666974329991E8,3745.986670487194,2700,27000
07/08/2017,Washington,ALU,700,4.71030630516E11,1.6781585947687936E13,1.2474801103339255,3.1599736177049176E11,5.635082621550001E8,4486.143440907671,4039,38705
07/08/2017,NYC East,ALU,2300,1.63184451211E11,9.553818555736064E12,0.7591354424132322,1.1119169662464734E11,9.160319022799997E7,9710.727003973696,1927,19270
07/15/2017,Outstate MI,ALU,700,4.25613807163E11,1.3594344388728832E13,1.3914734441278371,3.0208409585868097E11,5.337912901610002E8,4527.373922007119,2667,24390
07/15/2017,Wisconsin,ALU,700,5.5164324965E10,1.463946025598976E12,1.6747528483634397,3.7647918483457245E10,5.8296139559000015E7,5166.437265761622,544,4130
07/15/2017,Central Illinois,ALU,1900,2.252911232E9,3.7112093198336E10,2.6980258848180085,1.6192738846722503E9,2664904.8479999998,4861.033251187212,6,30
07/15/2017,Piedmont-PART,ALU,700,3.77502811E8,1.2043905462272E10,1.39306164131465,2.4492598169550002E8,284374.142,6890.246207983285,3,30
07/15/2017,Montana,ALU,700,6.5312803929E10,2.085308418704384E12,1.3920201250311246,4.5271822822397E10,9.710976963500002E7,3729.538067492667,424,3310
07/15/2017,Indianapolis,ALU,1900,5.05404307E8,1.2917365006336E10,1.7389315571269044,3.20070567936E8,200903.43300000002,12745.25031878375,3,30
07/29/2017,NYC Manhattan,ALU,700,2.39380510968E11,1.0215776610008064E13,1.0414415102202985,1.5463563609702432E11,3.36822777394E8,3672.8071015491587,1538,15380
07/29/2017,Utah,ALU,700,2.04761341054E11,7.465490745154561E12,1.2190094874541344,1.5336897037312512E11,3.5731013510099995E8,3433.8565925038247,1306,12415
08/05/2017,Outstate MI,ALU,700,4.38241115089E11,1.3961189855465473E13,1.3951090913085404,3.178065472389178E11,5.706019858960005E8,4455.736994884446,2681,24530
08/05/2017,North Dakota,ALU,700,3.2630818892E10,1.039160602297344E12,1.395605851699954,2.1380107110398262E10,3.192884251900001E7,5356.93884867277,384,3075
07/22/2017,Oregon,ALU,700,3.96778953954E11,1.4233929686516736E13,1.2389143802247347,2.806469999892358E11,5.574934284519992E8,4027.2689960635084,2411,21660
07/22/2017,Nebraska,ALU,700,5.010051767E10,2.058009835882496E12,1.081962600663371,3.1804395924475502E10,6.032597976099997E7,4217.671530637838,384,3840
08/05/2017,Oregon,ALU,850,1.4749750746E10,4.44161612131328E11,1.4759143061786508,1.041430200320025E10,2.3804336501000002E7,3499.9680004566408,185,925
07/08/2017,Iowa,ALU,700,1.08047644735E11,3.277963763202048E12,1.4649696856584142,7.84152308756425E10,1.5227575108199996E8,4119.6437551460795,1168,6935
07/15/2017,Outstate MI,ALU,850,1.8693838449E10,4.15400598749184E11,2.000086824385282,1.3755523702787E10,3.1067396960999995E7,3542.1116793414776,120,600
